sno,time,tv_count,tp_count,target_circle
1172.0,02:58.2,4.0,0.0,on/off road
1173.0,02:58.5,4.0,0.0,on/off road
1175.0,02:58.5,2.0,0.0,on/off road
1177.0,02:59.8,4.0,0.0,on/off road
1178.0,02:59.9,4.0,0.0,on/off road
1179.0,02:59.9,4.0,0.0,on/off road
1183.0,03:00.6,2.0,1.0,___
1185.0,03:00.6,2.0,1.0,___
1186.0,03:00.6,2.0,1.0,___
1188.0,03:01.0,3.0,0.0,___
1189.0,03:03.7,3.0,0.0,___
1190.0,03:03.8,3.0,0.0,___
1194.0,03:04.2,1.0,0.0,on/off road
1195.0,03:04.3,1.0,0.0,on/off road
1197.0,03:04.4,1.0,0.0,on/off road
1198.0,03:05.6,1.0,0.0,on/off road
1199.0,03:05.6,2.0,1.0,on/off road
1201.0,03:05.7,3.0,0.0,on/off road
1204.0,03:05.7,2.0,1.0,on/off road
1205.0,03:05.9,2.0,1.0,on/off road
1208.0,03:07.5,4.0,0.0,___
1209.0,03:08.7,4.0,0.0,___
1212.0,03:08.8,2.0,1.0,on/off road
1213.0,03:08.8,2.0,1.0,on/off road
1216.0,03:08.9,2.0,0.0,on/off road
1217.0,03:08.9,2.0,0.0,on/off road
1218.0,03:09.0,2.0,0.0,on/off road
1219.0,03:09.0,2.0,0.0,on/off road
1223.0,03:10.0,2.0,0.0,on/off road
1224.0,03:10.6,1.0,0.0,on/off road
1226.0,03:10.6,1.0,1.0,on/off road
1227.0,03:10.8,1.0,1.0,on/off road
1228.0,03:10.9,1.0,1.0,on/off road
1231.0,03:11.2,2.0,1.0,on/off road
1232.0,03:11.2,2.0,1.0,on/off road
1235.0,03:11.3,4.0,0.0,on/off road
1237.0,03:11.9,2.0,0.0,on/off road
1238.0,03:11.9,2.0,0.0,on/off road
1241.0,03:12.0,2.0,1.0,on/off road
1242.0,03:12.0,2.0,1.0,on/off road
1243.0,03:12.1,2.0,1.0,on/off road
1245.0,03:12.1,2.0,1.0,on/off road
1246.0,03:12.3,2.0,1.0,on/off road
1247.0,03:12.3,2.0,1.0,on/off road
1251.0,03:12.6,3.0,0.0,___
1252.0,03:12.7,3.0,0.0,___
1255.0,03:12.8,2.0,1.0,on/off road
1256.0,03:12.9,2.0,1.0,on/off road
1261.0,03:14.2,4.0,1.0,on/off road
1263.0,03:14.2,4.0,1.0,on/off road
1264.0,03:14.2,4.0,1.0,on/off road
1265.0,03:14.8,4.0,1.0,on/off road
1266.0,03:14.8,4.0,1.0,on/off road
1269.0,03:14.9,0.0,3.0,on/off road
1270.0,03:15.0,0.0,3.0,on/off road
1271.0,03:16.4,0.0,3.0,on/off road
1274.0,03:18.4,2.0,2.0,on/off road
1276.0,03:18.5,1.0,2.0,on/off road
1278.0,03:18.5,1.0,1.0,on/off road
1279.0,03:18.6,1.0,1.0,on/off road
1280.0,03:18.6,1.0,1.0,on/off road
1282.0,03:18.7,1.0,0.0,on/off road
1283.0,03:18.8,1.0,0.0,on/off road
1284.0,03:19.8,1.0,0.0,on/off road
1288.0,03:23.2,3.0,1.0,on/off road
1290.0,03:24.7,3.0,1.0,on/off road
1292.0,03:27.6,1.0,1.0,on/off road
1293.0,03:29.8,1.0,1.0,on/off road
1296.0,03:29.9,5.0,1.0,on/off road
1297.0,03:30.1,5.0,1.0,on/off road
1299.0,03:30.1,5.0,1.0,on/off road
1300.0,03:30.3,5.0,1.0,on/off road
1303.0,03:32.1,5.0,1.0,on/off road
1304.0,03:32.1,5.0,1.0,on/off road
1305.0,03:32.2,5.0,1.0,on/off road
1308.0,03:32.2,3.0,0.0,on/off road
1309.0,03:32.3,3.0,0.0,on/off road
1311.0,03:32.4,3.0,0.0,on/off road
1313.0,03:32.7,3.0,0.0,on/off road
1315.0,03:32.7,3.0,0.0,on/off road
1316.0,03:33.1,3.0,0.0,on/off road
1319.0,03:33.3,5.0,0.0,on/off road
1320.0,03:33.3,5.0,0.0,on/off road
1321.0,03:33.4,5.0,0.0,on/off road
1324.0,03:33.5,6.0,0.0,on/off road
1326.0,03:33.9,6.0,0.0,on/off road
1329.0,03:34.0,4.0,0.0,on/off road
1330.0,03:34.0,4.0,0.0,on/off road
1331.0,03:34.0,4.0,0.0,on/off road
1335.0,03:35.2,4.0,0.0,on/off road
1336.0,03:35.4,4.0,0.0,on/off road
1339.0,03:35.5,4.0,1.0,on/off road
1340.0,03:35.5,4.0,1.0,on/off road
1341.0,03:35.5,4.0,1.0,on/off road
1342.0,03:35.5,4.0,1.0,on/off road
1344.0,03:35.6,5.0,0.0,vehicle
1345.0,03:35.6,5.0,0.0,vehicle
1346.0,03:35.6,5.0,0.0,vehicle
1348.0,03:35.6,5.0,0.0,vehicle
1351.0,03:35.7,5.0,0.0,on/off road
1352.0,03:35.7,5.0,0.0,on/off road
1353.0,03:35.7,5.0,0.0,on/off road
1356.0,03:35.8,5.0,1.0,on/off road
1358.0,03:35.8,5.0,1.0,on/off road
1359.0,03:35.9,5.0,0.0,on/off road
1360.0,03:35.9,5.0,0.0,on/off road
1361.0,03:35.9,5.0,0.0,on/off road
1362.0,03:35.9,5.0,0.0,on/off road
1363.0,03:35.9,5.0,0.0,on/off road
1365.0,03:36.0,5.0,0.0,on/off road
1366.0,03:36.0,5.0,0.0,on/off road
1367.0,03:36.1,5.0,0.0,on/off road
1368.0,03:36.1,5.0,0.0,on/off road
1369.0,03:36.1,5.0,0.0,on/off road
1370.0,03:36.1,5.0,0.0,on/off road
1371.0,03:36.2,5.0,0.0,on/off road
1372.0,03:36.2,5.0,0.0,on/off road
1375.0,03:36.2,5.0,0.0,on/off road
1376.0,03:36.3,5.0,0.0,on/off road
1377.0,03:36.3,5.0,0.0,on/off road
1380.0,03:36.3,5.0,0.0,on/off road
1381.0,03:36.4,5.0,0.0,on/off road
1382.0,03:36.4,5.0,0.0,on/off road
1385.0,03:36.5,6.0,0.0,on/off road
1386.0,03:36.5,6.0,0.0,on/off road
1387.0,03:36.5,6.0,0.0,on/off road
1388.0,03:36.5,6.0,0.0,on/off road
1392.0,03:36.6,5.0,0.0,on/off road
1393.0,03:36.7,5.0,0.0,on/off road
1396.0,03:36.7,6.0,0.0,on/off road
1397.0,03:36.7,6.0,0.0,on/off road
1398.0,03:36.7,6.0,0.0,on/off road
1399.0,03:36.8,6.0,0.0,on/off road
1402.0,03:36.8,6.0,0.0,on/off road
1404.0,03:36.9,6.0,0.0,on/off road
1407.0,03:36.9,6.0,0.0,on/off road
1408.0,03:36.9,6.0,0.0,on/off road
1409.0,03:37.0,6.0,0.0,on/off road
1412.0,03:37.0,6.0,0.0,on/off road
1413.0,03:37.0,6.0,0.0,on/off road
1414.0,03:37.1,6.0,0.0,on/off road
1417.0,03:37.1,5.0,0.0,on/off road
1418.0,03:37.2,5.0,0.0,on/off road
1420.0,03:37.3,6.0,0.0,on/off road
1422.0,03:37.3,6.0,0.0,on/off road
1423.0,03:37.3,6.0,0.0,on/off road
1426.0,03:37.3,6.0,0.0,on/off road
1427.0,05:37.4,5.0,0.0,on/off road
1428.0,03:37.5,5.0,0.0,on/off road
1431.0,03:37.7,5.0,0.0,on/off road
1432.0,03:37.8,5.0,0.0,on/off road
1433.0,03:37.8,5.0,0.0,on/off road
1435.0,03:38.0,5.0,0.0,on/off road
1437.0,03:38.4,5.0,0.0,on/off road
1439.0,03:38.5,5.0,0.0,on/off road
1440.0,03:38.6,5.0,0.0,on/off road
1441.0,03:38.7,5.0,0.0,on/off road
1442.0,03:38.7,5.0,0.0,on/off road
1445.0,03:38.8,5.0,0.0,on/off road
1446.0,03:38.9,5.0,0.0,on/off road
1448.0,03:39.1,5.0,0.0,on/off road
1450.0,03:39.6,5.0,0.0,___
1451.0,03:39.7,5.0,0.0,___
1453.0,03:39.7,5.0,0.0,___
1455.0,03:39.9,6.0,1.0,on/off road
1456.0,03:39.9,6.0,1.0,on/off road
1457.0,03:40.2,5.0,1.0,on/off road
1461.0,03:40.7,5.0,0.0,vehicle
1462.0,03:40.8,6.0,1.0,on/off road
1463.0,03:40.8,6.0,1.0,on/off road
1465.0,03:40.8,6.0,1.0,on/off road
1467.0,03:40.9,6.0,1.0,on/off road
1468.0,03:41.0,6.0,1.0,on/off road
1473.0,03:41.3,5.0,1.0,on/off road
1474.0,03:41.5,5.0,1.0,on/off road
1476.0,03:41.5,5.0,0.0,on/off road
1477.0,03:41.7,5.0,0.0,on/off road
1478.0,03:41.7,5.0,0.0,on/off road
1480.0,03:41.8,5.0,0.0,on/off road
1481.0,03:41.8,5.0,0.0,on/off road
1482.0,03:41.9,5.0,0.0,on/off road
1486.0,03:42.0,7.0,0.0,on/off road
1488.0,03:42.0,7.0,0.0,on/off road
1489.0,03:42.0,8.0,0.0,vehicle
1490.0,03:42.3,8.0,0.0,vehicle
1491.0,03:42.4,8.0,0.0,vehicle
1493.0,03:42.4,8.0,0.0,vehicle
1494.0,03:42.4,8.0,0.0,vehicle
1495.0,03:42.4,8.0,0.0,vehicle
1496.0,03:42.5,8.0,0.0,vehicle
1500.0,03:42.5,5.0,0.0,on/off road
1501.0,03:43.1,5.0,0.0,on/off road
1503.0,03:43.6,5.0,0.0,on/off road
1504.0,03:44.7,9.0,0.0,on/off road
1505.0,03:45.2,9.0,0.0,on/off road
1506.0,03:45.3,9.0,0.0,on/off road
1509.0,03:45.4,6.0,1.0,on/off road
1510.0,03:45.8,6.0,1.0,on/off road
1513.0,03:45.9,4.0,1.0,on/off road
1514.0,03:45.9,4.0,1.0,on/off road
1515.0,03:46.1,4.0,1.0,on/off road
1517.0,03:46.2,4.0,0.0,on/off road
1518.0,03:47.6,4.0,0.0,on/off road
1522.0,03:47.7,6.0,0.0,on/off road
1523.0,03:48.2,6.0,0.0,on/off road
1525.0,03:48.7,6.0,0.0,on/off road
1526.0,03:48.8,6.0,0.0,on/off road
1528.0,03:50.1,6.0,1.0,on/off road
1529.0,03:50.5,6.0,1.0,on/off road
1530.0,03:53.9,6.0,1.0,on/off road
1533.0,03:55.4,5.0,0.0,on/off road
1534.0,03:55.6,5.0,0.0,on/off road
1536.0,03:56.3,8.0,0.0,on/off road
1540.0,03:56.8,9.0,1.0,on/off road
1542.0,03:56.9,6.0,1.0,on/off road
1544.0,03:56.9,6.0,1.0,on/off road
1546.0,03:57.0,7.0,1.0,on/off road
1549.0,03:57.1,7.0,1.0,on/off road
1551.0,03:57.2,7.0,1.0,on/off road
1553.0,03:57.2,7.0,1.0,on/off road
1555.0,03:57.3,7.0,1.0,on/off road
1556.0,03:57.3,7.0,1.0,on/off road
1558.0,03:57.4,7.0,0.0,vehicle
1559.0,03:58.1,9.0,0.0,on/off road
1560.0,03:58.2,9.0,0.0,on/off road
1561.0,03:58.3,9.0,0.0,on/off road
1565.0,03:58.3,9.0,0.0,on/off road
1566.0,03:58.4,10.0,1.0,on/off road
1567.0,03:58.4,9.0,1.0,on/off road
1568.0,03:58.4,10.0,1.0,on/off road
1570.0,03:58.4,10.0,1.0,on/off road
1572.0,0003:58.478,10.0,1.0,on/off road
1573.0,0003:58.498,9.0,1.0,on/off road
1576.0,03:58.5,8.0,0.0,vehicle
1577.0,03:58.5,8.0,0.0,vehicle
1578.0,03:58.6,8.0,0.0,vehicle
1579.0,03:58.6,8.0,0.0,vehicle
1582.0,03:58.7,8.0,0.0,on/off road
1583.0,03:58.7,8.0,0.0,on/off road
1584.0,0003:58.758,8.0,0.0,on/off road
1586.0,0003:58.798,8.0,0.0,on/off road
1588.0,03:58.9,8.0,0.0,on/off road
1591.0,03:58.9,8.0,2.0,on/off road
1592.0,0003:58.958,8.0,2.0,on/off road
1593.0,0003:58.978,8.0,2.0,on/off road
1595.0,0003:58.998,7.0,0.0,on/off road
1596.0,0003:59.058,7.0,0.0,on/off road
1597.0,03:59.1,7.0,0.0,on/off road
1600.0,03:59.1,8.0,0.0,on/off road
1602.0,03:59.2,8.0,0.0,on/off road
1604.0,03:59.2,5.0,0.0,on/off road
1605.0,03:59.2,5.0,0.0,on/off road
1606.0,03:59.3,6.0,0.0,on/off road
1607.0,03:59.3,5.0,0.0,on/off road
1610.0,03:59.3,8.0,0.0,on/off road
1611.0,03:59.4,8.0,0.0,on/off road
1613.0,03:59.4,8.0,0.0,on/off road
1616.0,03:59.4,7.0,1.0,on/off road
1618.0,03:59.4,7.0,1.0,on/off road
1619.0,03:59.8,7.0,1.0,on/off road
1621.0,03:59.8,5.0,1.0,on/off road
1622.0,03:59.8,5.0,1.0,on/off road
1623.0,03:59.9,5.0,1.0,on/off road
1627.0,03:59.9,7.0,1.0,on/off road
1628.0,04:00.0,7.0,1.0,on/off road
1630.0,04:00.0,7.0,1.0,on/off road
1631.0,04:00.0,7.0,1.0,on/off road
1632.0,04:00.1,7.0,1.0,on/off road
1636.0,04:00.2,6.0,1.0,on/off road
1637.0,04:00.2,6.0,1.0,on/off road
1640.0,04:01.7,6.0,1.0,on/off road
1641.0,04:01.8,6.0,1.0,on/off road
1644.0,04:02.2,5.0,2.0,vehicle
1645.0,04:02.3,5.0,2.0,vehicle
1648.0,04:02.4,5.0,2.0,on/off road
1650.0,04:02.4,5.0,2.0,on/off road
1651.0,04:02.4,5.0,2.0,on/off road
1652.0,04:02.4,5.0,2.0,on/off road
1656.0,04:02.5,5.0,0.0,on/off road
1657.0,04:02.6,5.0,0.0,on/off road
1658.0,04:02.6,5.0,0.0,on/off road
1660.0,04:02.6,8.0,1.0,vehicle
1661.0,04:02.7,8.0,1.0,vehicle
1664.0,04:02.8,4.0,0.0,on/off road
1665.0,04:03.0,4.0,0.0,on/off road
1666.0,04:03.0,4.0,0.0,on/off road
1669.0,04:03.3,5.0,1.0,on/off road
1670.0,04:03.7,5.0,1.0,on/off road
1672.0,04:03.8,5.0,1.0,on/off road
1675.0,04:03.8,4.0,2.0,on/off road
1677.0,04:03.9,4.0,2.0,on/off road
1679.0,04:04.6,4.0,2.0,on/off road
1682.0,04:04.7,3.0,1.0,on/off road
1683.0,04:06.0,3.0,1.0,on/off road
1685.0,04:07.3,3.0,1.0,on/off road
1687.0,04:08.5,4.0,1.0,on/off road
1688.0,04:09.2,4.0,1.0,on/off road
1689.0,04:10.9,4.0,1.0,on/off road
1692.0,04:11.3,8.0,0.0,vehicle
1695.0,04:11.7,8.0,0.0,on/off road
1696.0,04:13.2,8.0,0.0,on/off road
1697.0,04:13.3,8.0,0.0,on/off road
1698.0,04:13.8,8.0,0.0,on/off road
1700.0,04:14.1,8.0,0.0,on/off road
1701.0,04:14.1,8.0,0.0,on/off road
1702.0,04:14.3,8.0,0.0,on/off road
1704.0,04:19.5,8.0,0.0,on/off road
1706.0,04:19.6,6.0,1.0,on/off road
1708.0,04:20.2,6.0,1.0,on/off road
1711.0,04:20.9,6.0,0.0,on/off road
1712.0,04:22.7,6.0,0.0,on/off road
1713.0,04:22.9,6.0,0.0,on/off road
1716.0,04:23.1,5.0,0.0,on/off road
1718.0,04:23.1,5.0,0.0,on/off road
1720.0,04:23.2,4.0,0.0,___
1722.0,04:23.3,4.0,0.0,on/off road
1723.0,04:23.5,4.0,0.0,on/off road
1727.0,04:23.6,6.0,0.0,on/off road
1730.0,04:23.6,4.0,0.0,on/off road
1731.0,04:24.9,4.0,0.0,on/off road
1732.0,04:24.9,4.0,0.0,on/off road
1735.0,04:25.2,5.0,0.0,___
1736.0,04:25.6,5.0,0.0,___
1738.0,04:25.6,5.0,0.0,on/off road
1739.0,04:25.7,5.0,0.0,on/off road
1740.0,04:25.7,5.0,0.0,on/off road
1741.0,04:25.7,5.0,0.0,on/off road
1742.0,04:25.7,5.0,0.0,on/off road
1745.0,04:25.8,6.0,0.0,on/off road
1746.0,04:25.9,6.0,0.0,on/off road
1747.0,04:25.9,6.0,0.0,on/off road
1750.0,04:26.4,5.0,0.0,on/off road
1751.0,04:27.2,5.0,0.0,on/off road
1755.0,04:27.8,6.0,0.0,on/off road
1756.0,04:27.8,6.0,0.0,on/off road
1757.0,04:27.8,6.0,0.0,on/off road
1761.0,04:27.8,6.0,0.0,on/off road
1762.0,04:28.0,7.0,0.0,on/off road
1765.0,04:28.1,8.0,0.0,on/off road
1766.0,04:28.1,8.0,0.0,on/off road
1767.0,04:28.1,8.0,0.0,on/off road
1769.0,04:28.2,9.0,0.0,on/off road
1770.0,04:28.2,9.0,0.0,on/off road
1771.0,04:28.2,9.0,0.0,on/off road
1775.0,04:28.3,9.0,0.0,on/off road
1777.0,04:29.4,9.0,0.0,on/off road
1779.0,04:29.4,9.0,0.0,on/off road
1780.0,04:29.6,8.0,0.0,vehicle
1784.0,04:29.7,5.0,0.0,on/off road
1785.0,04:29.8,5.0,0.0,on/off road
1788.0,04:29.9,5.0,0.0,on/off road
1790.0,04:30.1,5.0,0.0,on/off road
1792.0,04:30.1,6.0,0.0,on/off road
1793.0,04:31.2,6.0,0.0,on/off road
1794.0,04:31.3,6.0,0.0,on/off road
1796.0,04:31.4,3.0,0.0,on/off road
1797.0,04:32.4,3.0,0.0,on/off road
1798.0,04:32.4,3.0,0.0,on/off road
1800.0,04:32.4,3.0,0.0,on/off road
1801.0,04:33.1,3.0,0.0,on/off road
1802.0,04:33.1,3.0,0.0,on/off road
1803.0,04:33.1,3.0,0.0,on/off road
1805.0,04:33.1,3.0,0.0,on/off road
1807.0,04:33.2,0.0,0.0,on/off road
1808.0,04:33.2,0.0,0.0,on/off road
1809.0,04:33.6,0.0,0.0,on/off road
1810.0,04:33.7,0.0,0.0,on/off road
1811.0,04:33.7,0.0,0.0,on/off road
1812.0,04:33.7,0.0,0.0,on/off road
1813.0,07:13.8,0.0,0.0,on/off road
1816.0,04:34.3,0.0,2.0,on/off road
1817.0,04:34.7,0.0,2.0,on/off road
1819.0,07:14.9,0.0,2.0,on/off road
1821.0,04:35.6,0.0,2.0,___
1822.0,04:35.6,0.0,2.0,___
1824.0,00:04-35.876,1.0,2.0,on/off road
1825.0,00:04-35.916,1.0,2.0,on/off road
1826.0,04:36.0,1.0,2.0,on/off road
1827.0,04:36.1,1.0,2.0,on/off road
1829.0,04:36.2,0.0,2.0,on/off road
1830.0,04:36.2,0.0,2.0,on/off road
1832.0,00:04-36.575,0.0,2.0,on/off road
1834.0,04:37.0,0.0,2.0,on/off road
1835.0,07:17.3,0.0,2.0,on/off road
0,00:00:00.000,10,2,___
98,00:00:00.340,11,2,___
100,00:00:00.420,11,2,___
101,00:00:00.440,11,2,___
102,00:00:00.460,11,2,___
103,00:00:00.480,11,2,___
105,00:00:00.500,8,0,vehicle
106,00:00:00.520,8,0,vehicle
107,00:00:00.540,8,0,vehicle
108,00:00:00.560,8,1,vehicle
110,00:00:00.580,9,0,vehicle
111,00:00:00.620,9,0,vehicle
112,00:00:00.640,9,0,vehicle
114,00:00:00.660,10,0,vehicle
116,00:00:00.680,9,0,vehicle
117,00:00:00.700,9,0,vehicle
118,00:00:00.740,9,0,vehicle
120,00:00:00.760,9,0,vehicle
122,00:00:00.800,11,0,vehicle
123,00:00:00.820,11,0,vehicle
124,00:00:00.839,11,0,vehicle
125,00:00:00.859,9,0,on/off road
127,00:00:00.879,9,0,on/off road
129,00:00:00.919,9,0,on/off road
130,00:00:00.939,9,0,on/off road
131,00:00:00.959,9,0,on/off road
134,00:00:01.039,9,0,on/off road
135,00:00:01.059,9,0,on/off road
136,00:00:01.079,9,0,on/off road
139,00:00:01.099,9,1,on/off road
140,00:00:01.179,9,1,on/off road
142,00:00:01.219,9,1,on/off road
143,00:00:01.259,9,1,on/off road
146,00:00:01.319,8,2,vehicle
147,00:00:01.339,8,2,vehicle
148,00:00:01.379,8,2,vehicle
149,00:00:01.399,8,2,vehicle
151,00:00:01.419,9,2,vehicle
152,00:00:01.459,9,2,vehicle
153,00:00:01.499,9,2,vehicle
154,00:00:01.519,9,2,vehicle
155,00:00:01.539,9,1,on/off road
157,00:00:01.679,9,1,on/off road
158,00:00:01.699,9,1,on/off road
159,00:00:01.739,9,1,on/off road
162,00:00:01.779,9,2,on/off road
163,00:00:01.819,9,3,on/off road
164,00:00:01.839,9,2,on/off road
166,00:00:01.859,9,1,vehicle
167,00:00:01.879,9,1,vehicle
168,00:00:01.899,9,1,vehicle
169,00:00:01.919,9,1,vehicle
171,00:00:01.939,9,1,vehicle
173,00:00:01.959,8,2,on/off road
175,00:00:01.979,9,2,on/off road
176,00:00:01.999,9,2,on/off road
177,00:00:02.019,9,2,on/off road
178,00:00:02.059,9,2,on/off road
181,00:00:02.499,8,2,on/off road
182,00:00:02.538,8,2,on/off road
183,00:00:02.558,8,2,on/off road
185,00:00:02.638,9,0,on/off road
186,00:00:03.238,9,0,on/off road
187,00:00:03.318,9,0,on/off road
188,00:00:03.458,9,0,on/off road
191,0000:03.878,7,1,on/off road
193,00:00:03.898,7,1,on/off road
194,00:00:03.918,7,1,on/off road
197,00:00:04.118,5,0,on/off road
198,00:00:04.317,5,0,on/off road
199,00:00:04.537,5,0,on/off road
200,00:00:04.617,5,0,on/off road
202,00:00:04.677,7,2,on/off road
204,00:00:04.697,7,2,on/off road
205,00:00:04.717,7,2,on/off road
206,00:00:04.737,7,2,on/off road
207,00:00:04.757,8,2,on/off road
209,00:00:04.777,8,2,on/off road
210,00:00:04.797,8,2,on/off road
211,00:00:04.817,8,2,on/off road
212,00:00:04.857,8,2,on/off road
214,00:00:04.877,7,2,vehicle
215,00:00:04.897,7,2,vehicle
216,00:00:04.937,7,2,vehicle
217,00:00:05.936,7,2,vehicle
218,00:0005.996,7,2,vehicle
220,00:00:06.176,7,2,vehicle
222,00:00:06.216,7,2,vehicle
223,00:00:06.276,7,3,on/off road
225,00:00:06.316,7,3,on/off road
227,00:00:06.556,6,3,on/off road
228,00:00:06.576,7,3,on/off road
232,00:00:06.636,6,2,vehicle
233,00:00:06.656,6,2,vehicle
234,00:00:08.255,6,2,vehicle
235,00:00:08.295,6,2,vehicle
236,00:00:08.315,6,2,vehicle
238,00:00:08.355,6,2,vehicle
241,00:00:08.395,8,4,on/off road
242,00:00:08.515,8,4,on/off road
243,00:00:08.635,9,4,on/off road
246,00:00:09.175,8,5,on/off road
247,00:00:09.195,8,5,on/off road
248,00:00:09.235,8,5,on/off road
251,00:00:09.554,10,0,vehicle
252,00:00:09.674,10,0,vehicle
254,00:00:09.774,10,0,vehicle
256,00:00:09.814,9,1,on/off road
257,00:00:10.174,9,1,on/off road
258,00:00:10.294,9,1,on/off road
261,00:00:10.314,8,0,on/off road
262,00:00:10.394,8,0,on/off road
263,00:00:10.434,8,0,on/off road
266,00:00:10.454,5,0,on/off road
267,00:00:10.494,5,0,on/off road
269,00:00:10.534,5,0,on/off road
272,00:00:10.554,5,0,on/off road
273,00:00:10.634,5,0,on/off road
275,00:00:10.754,5,0,on/off road
277,00:00:11.133,5,0,on/off road
279,00:00:11.173,5,0,on/off road
280,00:00:11.353,5,0,on/off road
281,00:00:11.373,5,0,on/off road
284,00:00:11.393,6,1,on/off road
285,00:00:11.453,6,0,on/off road
287,00:00:11.493,6,0,on/off road
288,00:00:11.513,7,0,on/off road
289,00:00:11.833,7,0,on/off road
290,00:00:11.853,7,0,on/off road
291,00:00:11.893,7,0,on/off road
292,00:00:11.913,7,0,on/off road
294,00:00:11.953,5,2,on/off road
296,00:00:12.013,5,2,on/off road
298,00:00:12.033,5,1,on/off road
299,00:00:12.093,5,1,on/off road
301,00:00:12.133,5,1,on/off road
304,00:00:12.193,5,2,on/off road
306,00:00:12.353,5,2,on/off road
308,00:00:12.553,5,2,on/off road
310,00:00:12.633,2,2,on/off road
311,00:00:12.652,2,2,on/off road
312,00:00:13.032,2,2,on/off road
314,00:00:13.092,2,2,on/off road
316,00:00:13.272,2,2,on/off road
318,00:00:13.312,2,2,on/off road
320,00:00:13.332,4,1,on/off road
321,00:00:14.451,4,1,on/off road
322,00:00:14.511,4,1,on/off road
325,00:0014.551,4,1,on/off road
327,00:00:14.651,6,2,on/off road
329,00:00:14.671,6,2,on/off road
330,00:00:14.691,6,2,on/off road
331,00:00:14.811,6,2,on/off road
333,00:00:15.251,4,1,on/off road
335,00:00:15.291,5,4,on/off road
336,00:00:15.331,5,4,on/off road
338,00:00:15.351,5,4,on/off road
341,00:00:15.411,4,2,on/off road
342,00:00:15.431,4,2,on/off road
343,00:00:15.471,4,2,on/off road
347,00:00:15.511,5,2,vehicle
348,00:00:15.531,5,3,vehicle
350,00:00:15.551,5,2,vehicle
352,00:00:15.571,5,2,vehicle
354,00:00:15.611,5,2,vehicle
355,00:00:15.631,5,2,vehicle
356,00:00:15.671,5,2,vehicle
359,00:00:15.691,4,3,vehicle
360,00:00:15.751,4,3,vehicle
362,00:00:15.771,4,3,vehicle
364,00:00:15.951,4,3,vehicle
366,00:00:15.971,4,3,vehicle
367,00:00:15.991,4,3,vehicle
368,00:00:16.050,4,3,vehicle
370,00:00:16.090,2,3,on/off road
371,00:00:16.130,2,3,on/off road
372,00:00:18.269,2,3,on/off road
375,00:00:18.549,3,1,on/off road
376,00:00:18.909,3,1,on/off road
377,00:00:18.949,3,1,on/off road
380,00:00:19.029,1,0,on/off road
381,00:00:19.129,1,0,on/off road
383,00:00:19.289,1,0,on/off road
385,00:00:19.309,0,1,on/off road
386,00:0019.488,0,1,on/off road
387,00:00:19.648,0,1,on/off road
388,00:0019.748,0,1,on/off road
390,00:00:19.928,0,1,on/off road
391,00:00:19.948,0,1,on/off road
392,00:00:20.068,0,1,on/off road
393,00:00:20.108,0,1,on/off road
396,00:00:20.268,0,1,on/off road
401,00:00:20.848,1,1,on/off road
402,00:00:20.888,1,1,on/off road
404,00:00:20.908,1,1,on/off road
406,00:00:20.928,2,0,on/off road
407,00:00:20.968,2,0,on/off road
408,00:00:20.988,2,0,on/off road
409,00:00:21.008,2,0,on/off road
412,00:00:21.567,2,1,on/off road
413,00:00:21.607,2,1,on/off road
414,00:00:21.627,2,1,on/off road
416,00:00:21.647,2,1,on/off road
417,00:00:21.667,2,1,on/off road
418,00:00:21.727,2,1,on/off road
421,00:00:21.767,1,2,on/off road
422,00:00:21.827,1,2,on/off road
426,00:00:21.907,1,2,on/off road
427,00:00:21.927,1,2,on/off road
429,00:00:21.967,1,0,on/off road
430,00:00:21.987,1,0,on/off road
431,00:00:22.007,1,0,on/off road
432,00:00:22.027,1,0,on/off road
434,00:00:22.067,1,1,on/off road
435,00:00:22.107,1,1,on/off road
437,00:00:22.127,1,1,on/off road
440,00:00:22.207,1,0,on/off road
442,00:00:22.227,1,0,on/off road
445,00:00:22.287,1,0,on/off road
446,00:00:22.307,1,0,on/off road
447,00:00:22.507,1,0,on/off road
450,00:00:24.146,1,1,on/off road
452,00:00:24.186,1,1,on/off road
454,00:00:24.326,2,0,on/off road
455,00:00:24.525,2,0,on/off road
456,00:00:24.585,2,0,on/off road
459,00:00:24.745,2,0,on/off road
460,00:00:24.885,2,0,on/off road
461,00:00:24.905,2,0,on/off road
463,00:00:24.965,1,1,on/off road
464,00:00:24.985,1,1,on/off road
465,00:00:25.005,1,1,on/off road
466,00:00:25.045,1,1,on/off road
470,00:00:25.125,1,1,on/off road
471,00:00:25.145,1,1,on/off road
473,00:00:25.205,2,1,vehicle
475,00:00:25.245,2,0,vehicle
478,00:00:25.285,2,0,vehicle
479,00:00:25.325,2,0,vehicle
480,00:00:25.345,2,0,vehicle
484,00:00:25.385,2,0,vehicle
485,00:00:25.405,2,0,vehicle
486,00:00:25.605,2,1,vehicle
489,00:00:26.025,1,1,on/off road
491,00:00:26.125,1,1,on/off road
493,00:00:26.324,2,1,on/off road
494,00:00:26.404,2,1,on/off road
496,00:00:26.624,2,1,on/off road
497,00:00:26.724,2,1,on/off road
498,00:00:26.744,2,1,on/off road
499,00:00:26.924,2,1,on/off road
502,00:00:27.684,3,2,on/off road
503,00:00:27.844,3,2,on/off road
506,00:00:27.963,3,3,on/off road
