0,1,2,3,4
2576,00:02:09.124,5,2,on/off road
2578,00:02:09.223,5,2,on/off road
2581,00:02:09.343,4,1,on/off road
2582,00:02:09.423,5,1,on/off road
2583,00:02:09.443,5,1,on/off road
2584,00:02:09.543,5,1,on/off road
2585,00:02:09.623,4,1,on/off road
2587,00:02:09.723,5,1,on/off road
2590,00:02:09.843,6,1,on/off road
2591,00:02:09.923,6,1,on/off road
2593,00:02:10.023,6,1,vehicle
2596,00:02:10.123,6,0,vehicle
2597,00:02:10.223,6,0,vehicle
2598,00:02:10.283,6,0,vehicle
2599,00:02:10.323,6,0,vehicle
2601,00:02:10.423,6,0,vehicle
2604,00:02:10.583,7,0,vehicle
2605,00:02:10.623,7,0,vehicle
2606,00:02:10.723,7,0,vehicle
2608,00:02:10.823,7,0,vehicle
2610,00:02:10.922,7,0,vehicle
2611,00:02:10.982,7,1,on/off road
2612,00:02:11.022,7,1,on/off road
2613,00:02:11.102,7,1,on/off road
2614,00:02:11.122,7,1,on/off road
2615,00:02:11.202,7,1,on/off road
2616,00:02:11.222,7,1,on/off road
2618,00:02:11.322,7,0,on/off road
2620,00:02:11.342,9,1,on/off road
2621,00:02:11.502,9,1,on/off road
2623,00:02:11.622,9,1,on/off road
2626,00:02:11.722,7,1,vehicle
2627,00:02:11.762,7,1,vehicle
2629,00:02:11.822,7,0,vehicle
2630,00:02:11.922,6,1,vehicle
2632,00:02:11.982,6,1,vehicle
2634,00:02:12.102,6,0,vehicle
2635,00:02:12.122,6,0,vehicle
2636,00:02:12.202,6,0,vehicle
2637,00:02:12.222,6,0,vehicle
2639,00:02:12.322,6,0,vehicle
2640,00:02:12.342,6,0,vehicle
2641,00:02:12.442,6,0,vehicle
2643,00:02:12.482,6,0,vehicle
2644,00:02:12.562,6,1,vehicle
2645,00:02:12.601,6,1,vehicle
2646,00:02:12.641,6,1,vehicle
2648,00:02:12.741,6,1,vehicle
2650,00:02:12.901,6,1,vehicle
2651,00:02:12.941,6,1,vehicle
2652,00:02:13.021,6,1,vehicle
2653,00:02:13.041,6,1,vehicle
2656,00:02:13.121,6,1,on/off road
2658,00:02:13.281,6,1,on/off road
2659,00:02:13.441,6,1,on/off road
2660,00:02:13.461,6,1,on/off road
2661,00:02:13.561,6,1,on/off road
2664,00:02:13.661,8,0,on/off road
2666,00:02:13.761,8,0,on/off road
2667,00:02:13.821,8,0,on/off road
2668,00:02:13.861,7,0,on/off road
2669,00:02:13.941,7,0,on/off road
2670,00:02:13.961,7,0,on/off road
2672,00:02:14.061,7,0,on/off road
2673,00:02:14.081,7,0,on/off road
2674,00:02:14.141,7,0,on/off road
2675,00:02:14.161,7,0,on/off road
2676,00:02:14.221,7,0,on/off road
2677,00:02:14.261,7,0,on/off road
2678,00:02:14.340,7,0,on/off road
2679,00:02:14.360,7,0,on/off road
2680,00:02:14.380,7,0,on/off road
2681,00:02:14.460,7,0,on/off road
2683,00:02:14.560,6,0,vehicle
2684,00:02:14.640,6,0,vehicle
2685,00:02:14.660,6,0,vehicle
2687,00:02:14.760,6,2,on/off road
2689,00:02:14.780,6,2,on/off road
2690,00:02:14.860,6,2,on/off road
2691,00:02:14.900,6,2,on/off road
2692,00:02:14.960,6,2,on/off road
2707,00:02:15.080,5,0,vehicle
2708,00:02:15.200,5,0,vehicle
2709,00:02:15.400,5,0,vehicle
2710,00:02:15.480,5,0,vehicle
2713,00:02:16.279,5,0,vehicle
2714,00:02:16.339,7,1,on/off road
2715,00:02:16.379,7,1,on/off road
2717,00:02:16.519,7,1,on/off road
2718,00:02:16.539,7,1,on/off road
2719,00:02:16.619,7,1,on/off road
2720,00:02:16.679,7,1,on/off road
2722,00:02:16.719,6,1,on/off road
2723,00:02:16.739,7,1,on/off road
2724,00:02:16.819,7,1,on/off road
2725,00:02:16.899,7,1,on/off road
2727,00:02:16.999,7,1,on/off road
2728,00:02:17.019,7,1,on/off road
2730,00:02:17.099,7,1,on/off road
2731,00:02:17.119,5,1,on/off road
2732,00:02:17.219,6,0,on/off road
2734,00:02:17.319,6,0,on/off road
2735,00:02:17.379,6,0,on/off road
2736,00:02:17.419,6,0,on/off road
2737,00:02:17.499,6,0,on/off road
2738,00:02:17.519,6,0,on/off road
2740,00:02:17.599,7,0,vehicle
2741,00:02:17.619,7,0,vehicle
2742,00:02:17.718,7,0,vehicle
2745,00:02:17.818,7,0,vehicle
2746,00:02:17.898,7,0,vehicle
2747,00:02:17.918,7,0,vehicle
2748,00:02:18.018,7,0,vehicle
2749,00:02:18.078,7,0,vehicle
2751,00:02:18.118,4,0,on/off road
2752,00:02:18.218,4,0,on/off road
2755,00:02:18.278,4,1,vehicle
2757,00:02:18.418,4,1,vehicle
2758,00:02:18.518,4,1,vehicle
2760,00:02:18.618,4,1,vehicle
2762,00:02:18.718,4,1,vehicle
2763,00:02:18.778,4,1,vehicle
2764,00:02:18.818,4,1,vehicle
2766,00:02:18.998,6,0,vehicle
2767,00:02:19.098,6,0,vehicle
2770,00:02:19.218,8,0,vehicle
2771,00:02:19.318,8,0,vehicle
2773,00:02:19.377,7,0,vehicle
2774,00:02:19.417,7,0,vehicle
2776,00:02:19.517,8,0,vehicle
2778,00:02:19.597,5,1,on/off road
2779,00:02:19.617,5,1,on/off road
2780,00:02:19.637,5,1,on/off road
2781,00:02:19.777,5,1,on/off road
2783,00:02:19.817,5,1,on/off road
2784,00:02:19.877,5,1,on/off road
2785,00:02:19.897,5,1,on/off road
2786,00:02:19.917,5,1,on/off road
2787,00:02:20.017,5,1,on/off road
2789,00:02:20.117,5,1,on/off road
2791,00:02:20.197,5,1,on/off road
2792,00:02:20.217,5,1,vehicle
2794,00:02:20.237,4,0,on/off road
2795,00:02:20.297,4,0,on/off road
2796,00:02:20.417,4,0,on/off road
2797,00:02:20.497,4,0,on/off road
2798,00:02:20.517,4,0,on/off road
2799,00:02:20.557,4,0,on/off road
2800,00:02:20.617,4,0,on/off road
2802,00:02:20.637,5,0,on/off road
2803,00:02:20.717,5,0,on/off road
2804,00:02:20.797,5,0,on/off road
2805,00:02:20.817,5,0,on/off road
2807,00:02:20.897,6,1,vehicle
2808,00:02:21.016,6,1,vehicle
2810,00:02:21.116,7,0,vehicle
2812,00:02:21.216,7,0,vehicle
2815,00:02:21.316,5,0,on/off road
2816,00:02:21.376,5,0,on/off road
2817,00:02:21.416,5,0,on/off road
2818,00:02:21.476,5,0,on/off road
2819,00:02:21.516,5,0,on/off road
2821,00:02:21.616,5,0,on/off road
2823,00:02:21.736,5,0,on/off road
2824,00:02:21.816,5,0,on/off road
2826,00:02:21.916,5,0,on/off road
2828,00:02:22.016,5,0,on/off road
2831,00:02:22.176,8,0,on/off road
2832,00:02:22.216,8,0,on/off road
2833,00:02:22.296,8,0,on/off road
2834,00:02:22.316,8,0,on/off road
2836,00:02:22.416,7,0,on/off road
2837,00:02:22.496,6,0,on/off road
2838,00:02:22.516,6,0,on/off road
2839,00:02:22.556,6,0,on/off road
2840,00:02:22.616,6,0,on/off road
2842,00:02:22.715,6,0,on/off road
2844,00:02:22.815,6,0,on/off road
2847,00:02:22.915,7,0,on/off road
2848,00:02:22.935,8,0,vehicle
2849,00:02:23.015,8,0,vehicle
2850,00:02:23.115,8,0,vehicle
2852,00:02:23.195,8,0,vehicle
2853,00:02:23.215,8,0,vehicle
2855,00:02:23.295,8,0,vehicle
2856,00:02:23.415,8,0,vehicle
2857,00:02:23.475,8,0,vehicle
2858,00:02:23.515,7,0,on/off road
2859,00:02:23.575,7,0,on/off road
2860,00:02:23.615,7,0,on/off road
2861,00:02:23.695,7,0,on/off road
2862,00:02:23.715,7,0,on/off road
2863,00:02:23.775,4,0,on/off road
2864,00:02:23.815,4,0,on/off road
2865,00:02:23.875,4,0,on/off road
2866,00:02:23.915,4,0,on/off road
2868,00:02:24.015,5,0,on/off road
2869,00:02:24.095,5,0,on/off road
2870,00:02:24.155,5,0,on/off road
2871,00:02:24.275,5,0,on/off road
2872,00:02:24.295,5,0,on/off road
2874,00:02:24.394,5,0,vehicle
2875,00:02:24.494,5,0,vehicle
2877,00:02:24.554,5,0,vehicle
2878,00:02:24.654,6,0,on/off road
2879,00:02:24.694,6,0,on/off road
2881,00:02:24.774,8,0,vehicle
2882,00:02:24.794,8,0,vehicle
2883,00:02:24.894,8,0,vehicle
2885,00:02:24.974,8,0,vehicle
2886,00:02:25.014,8,0,vehicle
2887,00:02:25.074,8,0,vehicle
2888,00:02:25.114,8,0,vehicle
2891,00:02:25.174,8,0,on/off road
2892,00:02:25.314,8,0,on/off road
2894,00:02:25.414,8,0,on/off road
2896,00:02:25.434,7,0,vehicle
2897,00:02:25.554,7,0,vehicle
2899,00:02:25.714,7,0,vehicle
2901,00:02:25.834,8,0,on/off road
2902,00:02:25.854,8,0,on/off road
2903,00:02:25.954,8,0,on/off road
2904,00:02:25.974,8,0,on/off road
2905,00:02:26.054,8,0,on/off road
2907,00:02:26.153,6,0,on/off road
2908,00:02:26.233,6,0,on/off road
2909,00:02:26.333,6,0,on/off road
2910,00:02:26.353,6,0,on/off road
2912,00:02:26.453,6,0,on/off road
2914,00:02:26.553,6,0,on/off road
2916,00:02:26.653,6,0,on/off road
2917,00:02:26.713,6,0,on/off road
2918,00:02:26.753,6,0,on/off road
2919,00:02:26.853,6,0,on/off road
2920,00:02:26.913,6,0,on/off road
2922,00:02:26.953,5,0,vehicle
2923,00:02:27.053,5,0,vehicle
2925,00:02:27.153,5,0,vehicle
2928,00:02:27.253,6,0,vehicle
2929,00:02:27.373,6,0,vehicle
2930,00:02:27.393,6,0,vehicle
2931,00:02:27.473,6,0,vehicle
2932,00:02:27.513,6,0,vehicle
2933,00:02:27.573,6,0,vehicle
2935,00:02:27.673,5,0,vehicle
2937,00:02:27.713,5,0,vehicle
2938,00:02:27.753,4,0,vehicle
2939,00:02:27.832,5,0,vehicle
2940,00:02:27.872,5,0,vehicle
2942,00:02:27.932,4,0,on/off road
2943,00:02:28.052,4,0,on/off road
2944,00:02:28.072,4,0,on/off road
2947,00:02:28.132,5,0,vehicle
2948,00:02:28.252,5,0,vehicle
2949,00:02:28.272,5,0,vehicle
2950,00:02:28.352,5,0,vehicle
2951,00:02:28.372,5,0,vehicle
2953,00:02:28.432,5,0,vehicle
2955,00:02:28.632,7,0,vehicle
2956,00:02:28.672,7,0,vehicle
2957,00:02:28.772,7,0,vehicle
2960,00:02:28.832,8,0,vehicle
2961,00:02:29.012,5,0,on/off road
2962,00:02:29.052,5,0,on/off road
2963,00:02:29.112,5,0,on/off road
2964,00:02:29.152,5,0,on/off road
2966,00:02:29.252,5,0,on/off road
2967,00:02:29.332,5,0,on/off road
2968,00:02:29.352,5,0,on/off road
2970,00:02:29.451,5,1,on/off road
2971,00:02:29.531,5,0,vehicle
2972,00:02:29.551,5,0,vehicle
2973,00:02:29.611,5,0,vehicle
2974,00:02:29.651,5,0,vehicle
2976,00:02:29.751,5,0,vehicle
2978,00:02:29.851,5,0,vehicle
2979,00:02:29.891,5,0,vehicle
2980,00:02:29.971,4,0,vehicle
2981,00:02:30.051,4,0,vehicle
2982,00:02:30.111,4,0,vehicle
2983,00:02:30.151,4,0,vehicle
2986,00:02:30.271,5,0,vehicle
2988,00:02:30.351,4,0,vehicle
2989,00:02:30.451,4,0,vehicle
2990,00:02:30.511,4,0,vehicle
2992,00:02:30.571,5,0,vehicle
2993,00:02:30.651,5,0,vehicle
2995,00:02:30.751,5,0,vehicle
2997,00:02:30.811,5,0,vehicle
2999,00:02:30.951,7,0,vehicle
3001,00:02:31.031,7,0,vehicle
3002,00:02:31.051,7,0,vehicle
3003,00:02:31.131,7,0,vehicle
3004,00:02:31.150,7,0,vehicle
3007,00:02:31.250,6,0,vehicle
3008,00:02:31.270,5,0,vehicle
3009,00:02:31.430,5,0,vehicle
3010,00:02:31.450,5,0,vehicle
3011,00:02:31.550,5,0,vehicle
3013,00:02:31.630,3,0,vehicle
3014,00:02:31.730,3,0,vehicle
3015,00:02:31.750,3,0,vehicle
3017,00:02:31.770,4,0,vehicle
3018,00:02:31.850,4,0,vehicle
3020,00:02:31.930,4,0,vehicle
3021,00:02:32.010,4,1,vehicle
3022,00:02:32.050,4,1,vehicle
3024,00:02:32.150,4,1,vehicle
3025,00:02:32.250,4,1,vehicle
3026,00:02:32.330,4,1,vehicle
3027,00:02:32.350,4,1,vehicle
3029,00:02:32.450,4,2,vehicle
3030,00:02:32.510,4,2,vehicle
3031,00:02:32.550,4,2,vehicle
3033,00:02:32.650,5,2,vehicle
3035,00:02:32.750,3,2,on/off road
3036,00:02:32.849,3,2,on/off road
3038,00:02:32.949,3,2,on/off road
3041,00:02:33.249,5,3,vehicle
3042,00:02:33.349,5,3,vehicle
3043,00:02:33.549,5,3,vehicle
3046,00:02:33.669,2,3,on/off road
3047,00:02:33.749,2,3,on/off road
3048,00:02:33.769,2,3,on/off road
3049,00:02:33.829,2,3,on/off road
3051,00:02:33.889,3,2,on/off road
3052,00:02:33.969,3,2,on/off road
3054,00:02:34.069,3,2,on/off road
3056,00:02:34.089,3,2,person
3057,00:02:34.189,3,2,person
3059,00:02:34.269,3,2,person
3060,00:02:34.369,3,2,person
3061,00:02:34.449,3,2,person
3062,00:02:34.469,3,2,person
3064,00:02:34.568,3,2,person
3066,00:02:34.668,3,2,person
3068,00:02:34.768,3,2,person
3069,00:02:34.828,3,2,person
3070,00:02:34.868,3,2,person
3072,00:02:34.948,7,1,on/off road
3073,00:02:35.008,7,1,on/off road
3074,00:02:35.068,5,2,on/off road
3075,00:02:35.168,5,2,on/off road
3077,00:02:35.268,5,2,on/off road
3079,00:02:35.328,5,2,on/off road
3080,00:02:35.368,6,2,on/off road
3081,00:02:35.468,6,2,on/off road
3084,00:02:35.568,7,1,on/off road
3085,00:02:35.668,7,1,on/off road
3087,00:02:35.768,7,1,on/off road
3090,00:02:35.888,7,1,vehicle
3091,00:02:35.968,7,1,vehicle
3094,00:02:36.068,7,1,vehicle
3095,00:02:36.088,7,1,vehicle
3096,00:02:36.168,7,2,vehicle
3098,00:02:36.227,7,1,vehicle
3099,00:02:36.267,7,1,vehicle
3100,00:02:36.367,8,1,vehicle
3102,00:02:36.427,6,1,on/off road
3103,00:02:36.467,6,1,on/off road
3104,00:02:36.507,6,1,on/off road
3105,00:02:36.527,6,1,vehicle
3106,00:02:36.567,6,1,vehicle
3107,00:02:36.607,6,1,vehicle
3108,00:02:36.667,6,1,vehicle
3110,00:02:36.767,6,1,vehicle
3111,00:02:36.827,6,1,vehicle
3112,00:02:36.867,6,1,vehicle
3114,00:02:36.927,6,1,vehicle
3116,00:02:37.027,4,1,on/off road
3117,00:02:37.067,4,1,on/off road
3119,00:02:37.167,4,1,on/off road
3121,00:02:37.267,4,1,on/off road
3123,00:02:37.307,6,0,on/off road
3124,00:02:37.467,6,0,on/off road
3125,00:02:37.547,6,0,on/off road
3126,00:02:37.567,6,0,on/off road
3128,00:02:37.667,5,0,on/off road
3130,00:02:37.687,6,0,on/off road
3131,00:02:37.767,6,0,on/off road
3132,00:02:37.827,6,0,on/off road
3133,00:02:37.867,6,0,on/off road
3137,00:02:38.046,6,0,on/off road
3138,00:02:38.086,6,0,on/off road
3140,00:02:38.146,5,0,vehicle
3141,00:02:38.186,5,0,vehicle
3142,00:02:38.286,4,0,vehicle
3143,00:02:38.366,4,0,vehicle
3144,00:02:38.386,4,0,vehicle
3146,00:02:38.486,5,1,vehicle
3147,00:02:38.566,5,1,vehicle
3148,00:02:38.586,5,1,vehicle
3150,00:02:38.686,4,0,vehicle
3151,00:02:38.746,4,0,vehicle
3152,00:02:38.786,4,0,vehicle
3153,00:02:38.886,4,0,vehicle
3154,00:02:38.946,4,0,vehicle
3156,00:02:38.986,4,0,on/off road
3157,00:02:39.046,4,0,on/off road
3158,00:02:39.086,5,0,on/off road
3159,00:02:39.166,5,0,on/off road
3160,00:02:39.186,5,0,on/off road
3161,00:02:39.246,5,0,on/off road
3162,00:02:39.286,5,0,on/off road
3164,00:02:39.386,5,0,on/off road
3166,00:02:39.546,3,0,on/off road
3168,00:02:39.645,3,0,on/off road
3169,00:02:39.685,3,0,on/off road
3170,00:02:39.785,3,0,on/off road
3172,00:02:39.845,3,0,on/off road
3173,00:02:39.885,3,0,on/off road
3175,00:02:39.985,3,0,on/off road
3177,00:02:40.085,2,0,on/off road
3178,00:02:40.105,2,0,on/off road
3179,00:02:40.265,2,0,on/off road
3181,00:02:40.365,2,0,on/off road
3183,00:02:40.425,2,0,on/off road
3184,00:02:40.465,2,0,on/off road
3186,00:02:40.565,2,0,on/off road
3187,00:02:40.605,2,0,on/off road
3188,00:02:40.625,5,1,on/off road
3189,00:02:40.725,5,1,on/off road
3191,00:02:40.765,4,1,on/off road
3192,00:02:40.845,4,1,on/off road
3193,00:02:40.865,4,1,on/off road
3195,00:02:40.965,6,1,on/off road
3197,00:02:41.065,6,1,on/off road
3198,00:02:41.085,6,1,on/off road
3199,00:02:41.125,6,1,on/off road
3200,00:02:41.205,6,1,on/off road
3201,00:02:41.264,6,1,on/off road
3204,00:02:41.384,6,1,on/off road
3205,00:02:41.444,6,1,on/off road
3206,00:02:41.464,6,1,on/off road
3207,00:02:41.564,6,1,on/off road
3210,00:02:41.664,2,1,on/off road
3211,00:02:41.724,3,1,on/off road
3212,00:02:41.764,3,1,on/off road
3214,00:02:41.844,2,1,on/off road
3215,00:02:41.884,6,0,on/off road
3216,00:02:42.044,6,0,on/off road
3217,00:02:42.064,6,0,on/off road
3218,00:02:42.164,6,0,on/off road
3220,00:02:42.264,4,0,on/off road
3221,00:02:42.324,4,0,on/off road
3222,00:02:42.364,4,0,on/off road
3225,00:02:42.464,4,0,on/off road
3226,00:02:42.544,4,0,on/off road
3227,00:02:42.564,4,0,on/off road
3229,00:02:42.604,2,0,on/off road
3230,00:02:42.664,2,0,on/off road
3231,00:02:42.704,2,0,on/off road
3232,00:02:42.744,2,0,on/off road
3233,00:02:42.764,2,0,on/off road
3235,00:02:42.784,2,0,on/off road
3236,00:02:42.884,4,0,on/off road
3237,00:02:42.963,3,0,on/off road
3238,00:02:43.003,3,0,on/off road
3239,00:02:43.043,3,0,on/off road
3240,00:02:43.063,3,0,on/off road
3241,00:02:43.103,3,0,on/off road
3242,00:02:43.163,3,0,on/off road
3244,00:02:43.183,5,0,vehicle
3245,00:02:43.263,5,0,vehicle
3247,00:02:43.323,5,0,vehicle
3248,00:02:43.463,5,0,vehicle
3250,00:02:43.603,5,0,vehicle
3252,00:02:43.663,5,0,vehicle
3253,00:02:43.763,5,0,vehicle
3255,00:02:43.843,5,0,vehicle
3256,00:02:43.863,5,0,vehicle
3258,00:02:43.963,5,1,vehicle
3259,00:02:44.043,5,1,vehicle
3260,00:02:44.063,5,1,vehicle
3262,00:02:44.163,5,1,vehicle
3264,00:02:44.323,5,1,vehicle
3265,00:02:44.363,5,1,vehicle
3266,00:02:44.423,5,1,vehicle
3267,00:02:44.463,5,1,vehicle
3268,00:02:44.543,5,1,vehicle
3269,00:02:44.563,5,1,vehicle
3271,00:02:44.662,5,0,on/off road
3273,00:02:44.802,5,0,vehicle
3274,00:02:44.862,5,0,vehicle
3275,00:02:44.962,5,0,vehicle
3278,00:02:45.062,4,1,vehicle
3280,00:02:45.162,4,2,on/off road
3281,00:02:45.222,4,2,on/off road
3282,00:02:45.262,4,2,on/off road
3283,00:02:45.282,4,1,on/off road
3284,00:02:45.362,4,1,on/off road
3286,00:02:45.462,4,1,on/off road
3287,00:02:45.522,4,1,on/off road
3288,00:02:45.562,4,1,on/off road
3290,00:02:45.662,5,0,on/off road
3292,00:02:45.722,5,0,on/off road
3293,00:02:45.802,4,0,on/off road
3294,00:02:45.862,4,0,on/off road
3295,00:02:45.942,4,0,on/off road
3296,00:02:45.962,4,0,on/off road
3297,00:02:46.022,4,0,on/off road
3298,00:02:46.062,4,0,on/off road
3300,00:02:46.162,4,0,on/off road
3303,00:02:46.182,4,0,on/off road
3304,00:02:46.361,4,0,on/off road
3306,00:02:46.461,4,0,on/off road
3308,00:02:46.521,5,0,on/off road
3309,00:02:46.541,5,0,on/off road
3310,00:02:46.621,5,0,on/off road
3311,00:02:46.661,5,0,on/off road
3312,00:02:46.741,5,0,on/off road
3313,00:02:46.761,5,0,on/off road
3316,00:02:46.841,5,1,vehicle
3317,00:02:46.941,5,1,vehicle
3318,00:02:47.021,5,1,vehicle
3319,00:02:47.061,5,1,vehicle
3320,00:02:47.121,5,1,vehicle
3321,00:02:47.221,4,0,on/off road
3323,00:02:47.361,4,0,on/off road
3324,00:02:47.461,4,0,on/off road
3325,00:02:47.481,4,0,on/off road
3327,00:02:47.601,4,0,on/off road
3328,00:02:47.701,4,0,on/off road
3330,00:02:47.801,4,0,on/off road
3333,00:02:47.921,3,1,vehicle
3334,00:02:48.000,3,1,vehicle
3336,00:02:48.100,3,1,vehicle
3338,00:02:48.220,3,1,vehicle
3339,00:02:48.240,3,1,on/off road
3340,00:02:48.260,3,1,on/off road
3341,00:02:48.400,4,0,on/off road
3343,00:02:48.500,4,0,on/off road
3345,00:02:48.600,3,1,on/off road
3346,00:02:48.620,5,0,on/off road
3347,00:02:48.700,5,0,on/off road
3348,00:02:48.800,5,0,on/off road
3350,00:02:48.840,5,0,on/off road
3351,00:02:48.900,5,0,on/off road
3353,00:02:49.100,6,0,on/off road
3354,00:02:49.160,6,0,on/off road
3355,00:02:49.200,6,0,on/off road
3357,00:02:49.300,7,1,on/off road
3359,00:02:49.400,7,1,on/off road
3361,00:02:49.480,7,1,on/off road
3362,00:02:49.500,5,1,on/off road
3363,00:02:49.560,5,1,on/off road
3364,00:02:49.580,7,0,on/off road
3366,00:02:49.699,8,0,on/off road
3369,00:02:49.839,8,0,on/off road
3371,00:02:49.939,8,0,on/off road
3372,00:02:50.199,8,0,on/off road
3373,00:02:50.279,7,0,on/off road
3375,00:02:50.379,5,0,on/off road
3376,00:02:50.419,5,0,on/off road
3377,00:02:50.479,5,0,on/off road
3378,00:02:50.519,5,0,on/off road
3379,00:02:50.579,5,0,on/off road
3380,00:02:50.619,5,0,on/off road
3382,00:02:50.679,5,0,on/off road
3383,00:02:50.779,5,0,on/off road
3385,00:02:50.819,4,0,on/off road
3386,00:02:50.879,4,0,on/off road
3388,00:02:50.979,4,0,on/off road
3390,00:02:51.079,4,0,on/off road
3391,00:02:51.179,4,0,on/off road
3394,00:02:51.359,5,0,on/off road
3395,00:02:51.378,5,0,on/off road
3396,00:02:51.418,5,0,on/off road
3397,00:02:51.458,5,0,on/off road
3399,00:02:51.518,4,1,on/off road
3400,00:02:51.578,4,1,on/off road
3401,00:02:51.618,4,1,on/off road
3402,00:02:51.658,4,1,on/off road
3404,00:02:51.758,4,1,on/off road
3405,00:02:51.858,4,1,on/off road
3407,00:02:51.958,4,1,on/off road
3409,00:02:52.038,4,1,on/off road
3410,00:02:52.058,4,1,on/off road
3411,00:02:52.118,5,0,on/off road
3412,00:02:52.158,5,0,on/off road
3413,00:02:52.218,8,0,on/off road
3414,00:02:52.258,8,0,on/off road
3415,00:02:52.318,8,0,on/off road
3416,00:02:52.358,8,0,on/off road
3417,00:02:52.418,8,0,on/off road
3418,00:02:52.438,6,0,on/off road
3419,00:02:52.518,6,0,on/off road
3421,00:02:52.618,5,0,on/off road
3422,00:02:52.658,6,0,on/off road
3424,00:02:52.718,5,0,on/off road
3425,00:02:52.778,5,0,on/off road
3426,00:02:52.878,5,0,on/off road
3429,00:02:52.978,5,0,on/off road
3430,00:02:53.077,5,0,on/off road
3431,00:02:53.157,5,0,on/off road
3432,00:02:53.177,5,0,on/off road
3433,00:02:53.277,5,0,on/off road
3435,00:02:53.377,4,0,on/off road
3436,00:02:53.417,4,0,on/off road
3437,00:02:53.497,4,0,on/off road
3438,00:02:53.517,5,0,vehicle
3439,00:02:53.537,5,0,vehicle
3440,00:02:53.657,5,0,vehicle
3441,00:02:53.717,5,0,vehicle
3444,00:02:53.857,4,0,on/off road
3445,00:02:53.897,4,0,on/off road
3446,00:02:53.917,4,0,on/off road
3447,00:02:53.997,4,0,on/off road
3448,00:02:54.017,4,0,on/off road
3450,00:02:54.117,6,0,on/off road
3451,00:02:54.177,5,0,on/off road
3452,00:02:54.297,5,0,on/off road
3453,00:02:54.317,5,0,on/off road
3454,00:02:54.437,5,0,on/off road
3457,00:02:54.537,7,0,on/off road
3458,00:02:54.597,7,0,on/off road
3459,00:02:54.637,7,0,on/off road
3461,00:02:54.736,5,0,on/off road
3463,00:02:54.776,5,0,on/off road
3464,00:02:54.836,4,0,on/off road
3465,00:02:54.936,4,0,on/off road
3468,00:02:55.036,4,0,on/off road
3469,00:02:55.136,4,0,on/off road
3471,00:02:55.236,4,0,on/off road
3472,00:02:55.316,4,0,on/off road
3473,00:02:55.336,4,0,on/off road
3476,00:02:55.416,5,0,vehicle
3477,00:02:55.536,5,0,vehicle
3479,00:02:55.576,4,0,vehicle
3480,00:02:55.636,4,0,vehicle
3482,00:02:55.736,4,0,vehicle
3484,00:02:55.836,4,0,vehicle
3485,00:02:55.856,4,0,vehicle
3486,00:02:55.896,4,0,vehicle
3487,00:02:55.936,4,0,vehicle
3490,00:02:55.976,4,1,on/off road
3491,00:02:56.016,4,1,on/off road
3492,00:02:56.076,4,1,on/off road
3493,00:02:56.176,4,1,on/off road
3494,00:02:56.236,4,1,on/off road
3495,00:02:56.336,4,1,on/off road
3496,00:02:56.396,4,1,on/off road
3497,00:02:56.435,4,1,on/off road
3498,00:02:56.495,4,1,on/off road
3499,00:02:56.535,4,1,on/off road
3501,00:02:56.595,5,3,vehicle
3502,00:02:56.615,5,3,vehicle
3503,00:02:56.715,4,3,vehicle
3504,00:02:56.835,6,3,vehicle
3506,00:02:57.135,6,3,vehicle
3507,00:02:57.215,6,3,vehicle
3508,00:02:57.335,6,3,vehicle
3509,00:02:57.375,2,3,on/off road
3510,00:02:57.435,2,3,on/off road
3512,00:02:57.475,2,3,on/off road
